SubscriptionName,SubscriptionId,Region,ResourceProvider,ResourceName,DisplayName,CurrentUsage,QuotaLimit,Unit
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,UltraSSDDiskSizeInGB,UltraSSDTotalSizeInGB,0,102400,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,PremiumV2DiskSizeInGB,PremiumV2TotalDiskSizeInGB,0,102400,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,DiskEncryptionSetCount,DiskEncryptionSets,0,5000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,DiskAccessCount,DiskAccesses,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,BackgroundCopyInProgressUltraSSDDiskCount,BackgroundCopyInProgressUltraSSDDisks,0,50,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,BackgroundCopyInProgressPremiumV2DiskCount,BackgroundCopyInProgressPremiumV2Disks,0,50,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,PremiumV2SnapshotCount,PremiumV2StorageSnapshots,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,PremiumV2SnapshotSizeInGB,PremiumV2TotalSnapshotSizeInGB,0,102400,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,Gallery,Gallery,0,100,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,GalleryImage,Gallery Image,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,GalleryImageVersion,Gallery Image Version,0,10000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,GalleryApplicationVersion,Gallery Application Version,0,300,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,GalleryScriptVersion,Gallery Script Version,0,300,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.DBforMySQL,standardBSFamily,standardBSFamily,0,128,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.DBforMySQL,standardDADSv5Family,standardDADSv5Family,0,256,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.DBforMySQL,standardDDSv4Family,standardDDSv4Family,0,256,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.DBforMySQL,standardEADSv5Family,standardEADSv5Family,0,256,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.DBforMySQL,standardEDSv4Family,standardEDSv4Family,0,256,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.DBforMySQL,standardEDSv5Family,standardEDSv5Family,0,256,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,F1,F1 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,D1,D1 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,B1,B1 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,B2,B2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,B3,B3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,S1,S1 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,S2,S2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,S3,S3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P1,P1 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P2,P2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P3,P3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,Y1,Y1 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,I1v2,I1v2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,I2v2,I2v2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,I3v2,I3v2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,Iv41,Iv41 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,Iv42,Iv42 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,Iv43,Iv43 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,Imv41,Imv41 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,Imv42,Imv42 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,Imv43,Imv43 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P1v2,P1v2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P2v2,P2v2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P3v2,P3v2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P0v3,P0v3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P1v3,P1v3 VMs,1,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P2v3,P2v3 VMs,1,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P3v3,P3v3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,EP1,EP1 VMs,1,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,EP2,EP2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,EP3,EP3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,WS1,WS1 VMs,1,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,WS2,WS2 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,WS3,WS3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P1mv3,P1mv3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P2mv3,P2mv3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P3mv3,P3mv3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P4mv3,P4mv3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P5mv3,P5mv3 VMs,0,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P0v4,P0v4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P1v4,P1v4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P2v4,P2v4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P3v4,P3v4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P1mv4,P1mv4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P2mv4,P2mv4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P3mv4,P3mv4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P4mv4,P4mv4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,P5mv4,P5mv4 VMs,0,30,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Web,*,Total Regional VMs,4,37,Instances
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.App,ManagedEnvironmentCount,Managed Environment Count,0,50,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.App,SubscriptionDedicatedNCA100Gpus,Subscription Dedicated NCA 100 Gpus,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.App,SessionPools,Session Pools,0,50,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.App,ExpressEnvironmentCount,Express Environment Count,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Storage,StorageAccounts,Storage Accounts,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.StorageCache,Cache,Cache,0,4,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.StorageCache,AmlFilesystem,AmlFilesystem,0,4,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,VirtualNetworks,Virtual Networks,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,CustomIpPrefixes,Custom Ip Prefixes,0,5,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PublicIpPrefixes,Public Ip Prefixes,0,2147483647,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PublicIPAddresses,Public IP Addresses,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv4BasicSkuPublicIpAddresses,Public IPv4 Addresses - Basic,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv6BasicSkuPublicIpAddresses,Public IPv6 Addresses - Basic,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv4StandardSkuPublicIpAddresses,Public IPv4 Addresses - Standard,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv6StandardSkuPublicIpAddresses,Public IPv6 Addresses - Standard,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv4GlobalTierPublicIpAddresses,Public IPv4 Addresses - Global Tier,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv6GlobalTierPublicIpAddresses,Public IPv6 Addresses - Global Tier,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv4InternetRoutingPreferencePublicIpAddresses,Public IPv4 Addresses - Internet Routing Preference,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPv6InternetRoutingPreferencePublicIpAddresses,Public IPv6 Addresses - Internet Routing Preference,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,NetworkSecurityGroups,Network Security Groups,0,5000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,NatGateways,Nat Gateways,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,NetworkInterfaces,Network Interfaces,0,65536,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PrivateEndpoints,Private Endpoints,0,65536,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PrivateEndpointRedirectMaps,Private Endpoint Redirect Maps,0,2147483647,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,LoadBalancers,Load Balancers,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PrivateLinkServices,Private Link Services,0,1800,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PrivateLinkServicesDirectConnect,Private Link Services Direct Connect,0,10,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,ApplicationGateways,Application Gateways,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,RouteTables,Route Tables,0,600,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,RouteFilters,Route Filters,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,NetworkInterfaceTapConfiguration,Network Interface Tap Configuration.,0,10,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,NetworkWatchers,Network Watchers,0,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PacketCaptures,Packet Captures,0,10000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,ApplicationSecurityGroups,Application Security Groups.,0,3000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,DdosProtectionPlans,DDoS Protection Plans.,0,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,DdosCustomPolicies,DDoS customized policies,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,ServiceEndpointPolicies,Service Endpoint Policies,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,NetworkIntentPolicies,Network Intent Policies,0,400,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,StandardSkuLoadBalancers,Standard Sku Load Balancers,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,ServiceSkuLoadBalancers,Service Sku Load Balancers,0,10000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,AuxiliaryModeEnabledNetworkInterfaces,Auxiliary Mode Enabled Network Interfaces,0,10,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,VirtualNetworkAppliances,Virtual Network Appliances,0,2,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,DnsServersPerVirtualNetwork,DNS servers per Virtual Network,0,20,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,CustomDnsServersPerP2SVpnGateway,Custom DNS servers per P2SVpnGateway,0,5,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,SubnetsPerVirtualNetwork,Subnets per Virtual Network,0,3000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPConfigurationsPerVirtualNetwork,IP Configurations per Virtual Network,0,65536,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,IPV6ConfigurationsPerNetworkInterface,IPV6 Configurations per Network Interface,0,8,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PeeringsPerVirtualNetwork,Peerings per Virtual Network,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,PrefixesPerSubnet,Prefixes per Subnet,0,25,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,SecurityRulesPerNetworkSecurityGroup,Security rules per Network Security Group,0,2000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,SecurityRulesPerNetworkIntentPolicy,Security rules per Network Intent Policy,0,100,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,RoutesPerNetworkIntentPolicy,Routes per Network Intent Policy,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,SecurityRuleAddressesOrPortsPerNetworkSecurityGroup,Security rules addresses or ports per Network Security Group,0,6000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,InboundRulesPerLoadBalancer,Inbound Rules per Load Balancer,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,FrontendIPConfigurationPerLoadBalancer,Frontend IP Configurations per Load Balancer,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,OutboundRulesPerLoadBalancer,Outbound Rules per Load Balancer,0,5,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,RoutesPerRouteTable,Routes per Route Table,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,RoutesWithServiceTagPerRouteTable,Routes with service tag per Route Table,0,25,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,SecondaryIPConfigurationsPerNetworkInterface,Secondary IP Configurations per Network Interface,0,256,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,SecondaryIPConfigurationsPerPrivateEndpointNetworkInterface,Secondary IP Configurations per PrivateEndpoint Network Interface,0,500,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,InboundNatOrLbRulesPerNetworkInterface,Inbound rules per Network Interface,0,300,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,RouteFilterRulesPerRouteFilter,Route filter rules per Route Filter,0,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,RouteFiltersPerExpressRouteBgpPeering,Route filters per Express route BGP Peering,0,1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.Network,MinPublicIpInterNetworkPrefixLength,Public IPv4 Prefix Length,0,28,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,cores,Total Regional vCPUs,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,basicAFamily,basicAFamily,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,StandardAV2Family,StandardAV2Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,StandardDaV4Family,StandardDaV4Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,StandardDsV2Family,StandardDsV2Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,StandardEadsV5Family,StandardEadsV5Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,StandardEasV4Family,StandardEasV4Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,StandardEaV4Family,StandardEaV4Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,standardEISv3Family,standardEISv3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,standardEIv3Family,standardEIv3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,StandardEsV3Family,StandardEsV3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,standardEv3Family,standardEv3Family,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.HDInsight,standardFFamily,standardFFamily,0,250,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,TotalClusters,Total Clusters,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,TotalDedicatedCores,Total Cluster Dedicated Regional vCPUs,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,standardDFamily,Standard D Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,standardDv2Family,Standard Dv2 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,standardDv3Family,Standard Dv3 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,standardDSv2Family,Standard DSv2 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,standardDSv3Family,Standard DSv3 Family Cluster Dedicated vCPUs,0,-1,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,westeurope,Microsoft.MachineLearningServices,standardFSv2Family,Standard FSv2 Family Cluster Dedicated vCPUs,0,-1,Count
